test	subtest	status
/dom/nodes/Element-classlist.html	classList.toggle("a\f", true) with attribute value null (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", false) with attribute value "a\n" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", false) with attribute value "a\n" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", false) with attribute value "a\n" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", false) with attribute value "a\n" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", false) with attribute value "a\n" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", true) with attribute value null (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", true) with attribute value null (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", true) with attribute value null (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", true) with attribute value null (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\n", true) with attribute value null (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", false) with attribute value "a\r" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", false) with attribute value "a\r" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", false) with attribute value "a\r" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", false) with attribute value "a\r" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", false) with attribute value "a\r" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", true) with attribute value null (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", true) with attribute value null (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", true) with attribute value null (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", true) with attribute value null (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\r", true) with attribute value null (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", false) with attribute value "a\t" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", false) with attribute value "a\t" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", false) with attribute value "a\t" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", false) with attribute value "a\t" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", false) with attribute value "a\t" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", true) with attribute value null (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", true) with attribute value null (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", true) with attribute value null (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", true) with attribute value null (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("a\t", true) with attribute value null (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ") with attribute value null (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ") with attribute value null (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ") with attribute value null (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ") with attribute value null (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ") with attribute value null (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ", false) with attribute value "aa " (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ", false) with attribute value "aa " (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ", false) with attribute value "aa " (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ", false) with attribute value "aa " (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa ", false) with attribute value "aa " (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa", false) with attribute value "aa aa bb" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa", false) with attribute value "aa aa bb" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa", false) with attribute value "aa aa bb" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa", false) with attribute value "aa aa bb" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("aa", false) with attribute value "aa aa bb" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "   a  a b" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "   a  a b" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "   a  a b" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "   a  a b" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "   a  a b" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c " (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c " (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c " (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c " (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c " (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c b b" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c b b" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c b b" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c b b" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value " a b c b b" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "a" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "a" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "a" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "a" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b") with attribute value "a" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value " a  b  c " (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value " a  b  c " (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value " a  b  c " (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value " a  b  c " (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value " a  b  c " (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a  b  c" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a  b  c" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a  b  c" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a  b  c" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a  b  c" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a b b b c" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a b b b c" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a b b b c" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a b b b c" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", false) with attribute value "a b b b c" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", true) with attribute value "a" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", true) with attribute value "a" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", true) with attribute value "a" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", true) with attribute value "a" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("b", true) with attribute value "a" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("bbb", false) with attribute value "aaa  bbb  ccc" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("bbb", false) with attribute value "aaa  bbb  ccc" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("bbb", false) with attribute value "aaa  bbb  ccc" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("bbb", false) with attribute value "aaa  bbb  ccc" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("bbb", false) with attribute value "aaa  bbb  ccc" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value " a b  c  " (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value " a b  c  " (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value " a b  c  " (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value " a b  c  " (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value " a b  c  " (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value "\t\n\f\r a\t\n\f\r b\t\n\f\r " (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value "\t\n\f\r a\t\n\f\r b\t\n\f\r " (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value "\t\n\f\r a\t\n\f\r b\t\n\f\r " (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value "\t\n\f\r a\t\n\f\r b\t\n\f\r " (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c") with attribute value "\t\n\f\r a\t\n\f\r b\t\n\f\r " (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value " a  b  c " (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value " a  b  c " (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value " a  b  c " (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value " a  b  c " (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value " a  b  c " (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a  b  c" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a  b  c" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a  b  c" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a  b  c" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a  b  c" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a b c c c" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a b c c c" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a b c c c" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a b c c c" (XML node with null namespace)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", false) with attribute value "a b c c c" (foo node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", true) with attribute value "   a  a b" (HTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", true) with attribute value "   a  a b" (MathML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", true) with attribute value "   a  a b" (XHTML node)	PASS
/dom/nodes/Element-classlist.html	classList.toggle("c", true) with attribute value "   a  a b" (XML node with null namespace)	PASS
